Wall time,Step,Reward,Length
1702119494,457000,-327.8971863,161.8300018
1702119497,458000,-314.2753601,164.6799927
1702119499,458500,-302.9883118,167.7700043
1702119500,459000,-301.280365,169.5
1702119504,460500,-281.2230225,169.6600037
1702119506,461000,-305.8574219,164.9199982
1702119507,461500,-306.8564148,165.1300049
1702119509,462000,-322.5022583,160.0200043
1702119511,463000,-401.9685669,148.7400055
1702119520,466000,-460.9239807,136.5599976
1702119521,466500,-464.1612244,137.4499969
1702119522,467000,-497.5530701,135.3000031
1702119525,468000,-466.5606689,138.6600037
1702119531,470000,-481.4886475,138.0800018
1702119535,471500,-459.9755859,140.0099945
1702119539,473000,-426.4269104,143.2899933
1702119545,475000,-409.9954529,147.7299957
1702119549,476500,-340.913208,158.1100006
1702119550,477000,-316.2203369,161.1300049
1702119552,477500,-287.9312134,165.0599976
1702119555,478500,-248.6567688,169.2100067
1702119556,479000,-233.8075104,171.0599976
1702119557,479500,-200.6323242,176.9299927
1702119562,481000,-153.4927979,184.5700073
1702119563,481500,-133.6737366,186.1999969
1702119566,482500,-102.179245,190.8000031
1702119569,483500,-94.62016296,192.6300049
1702119570,484000,-78.7361908,195.0700073
1702119573,485000,-42.2447319,197.7799988
1702119576,486000,-29.61332893,200.4700012
1702119577,486500,-15.74027061,201.4700012
1702119580,487500,28.28046036,205.4700012
1702119583,488500,26.52132988,206.4799957
1702119584,489000,12.34020901,206.25
1702119585,489500,35.21157837,207.1499939
1702119587,490000,59.05613708,209.6699982
1702119591,491500,58.08047104,206.0899963
1702119592,492000,65.97119904,206.6999969
1702119594,492500,63.07727432,205.8999939
1702119598,494000,85.34111786,207
1702119599,494500,80.01783752,207.5299988
1702119611,498500,35.80656433,202.6300049
1702119615,500000,12.45613289,200.1399994
1702119616,500500,25.22204781,202.1399994
1702119619,501500,26.54744148,201.9299927
1702119622,502500,25.34038734,201.0500031
1702119623,503000,23.14679337,201.1999969
1702119627,504500,14.47335052,202.1600037
1702119629,505000,12.18767643,202.1600037
1702119631,506000,-36.91854095,192.9799957
1702119633,506500,-31.59943199,192.9799957
1702119634,507000,-40.2393837,190.4299927
1702119636,507500,-34.68706894,190.4299927
1702119640,509000,-20.10501289,190.5800018
1702119651,513000,24.05668449,198.8800049
1702119652,513500,11.08947086,197.7899933
1702119654,514000,37.16040039,198.9199982
1702119657,515000,44.92692947,198.0899963
1702119660,516000,1.515315056,193.9100037
1702119661,516500,14.49087715,195.1499939
1702119662,517000,21.00181198,195.2100067
1702119665,518000,6.90899992,191.4600067
1702119668,519000,18.00155258,191.7299957
1702119670,519500,30.99757004,191.7299957
1702119671,520000,11.86195469,189.8699951
1702119675,521500,-16.03922462,183.6300049
1702119677,522000,-48.52681732,179.1000061
1702119678,522500,-61.54546356,178.3800049
1702119685,525000,-32.84710312,181.4400024
1702119688,526000,-12.21844387,183.6999969
1702119689,526500,-13.27701283,182.5899963
1702119692,527500,-30.26661491,182.4799957
1702119693,528000,-29.27281189,182.4799957
1702119696,529000,-8.538027763,182.8300018
1702119704,532000,-131.2350006,169.7100067
1702119706,532500,-128.9840851,168.2400055
1702119709,533500,-131.3431091,169.5700073
1702119711,534500,-126.0168686,168.0800018
1702119717,536500,-97.69084167,170.1600037
1702119720,537500,-49.50862122,173.5099945
1702119723,538500,-16.66888809,175.7299957
1702119725,539500,23.07216072,181.5500031
1702119728,540500,59.07795715,184.1100006
1702119731,541500,75.97064972,185.6199951
1702119732,542000,72.90758514,185.6199951
1702119734,542500,77.8234787,185.6199951
1702119735,543000,80.70982361,186.1999969
1702119736,543500,110.6063995,188.9600067
1702119742,545500,113.9858322,190.0099945
1702119745,546500,122.8577499,188.6699982
1702119746,547000,126.8329773,188.6699982
1702119754,550000,203.0091553,195.2299957
1702119757,551000,258.0881958,199.8899994
1702119760,552000,324.0666504,205.8800049
1702119761,552500,342.1437683,206.8300018
1702119763,553000,370.1426392,208.3000031
1702119771,556000,407.4000244,215.9100037
1702119775,557500,344.2669373,210.5899963
1702119778,558500,317.7850952,210.4199982
1702119782,560000,317.1784668,210.4199982
1702119787,561500,358.8535767,214.0099945
1702119788,562000,373.717041,215.7799988
1702119791,563000,423.5972595,219.3000031
1702119792,563500,423.8182373,219.3000031
1702119793,564000,420.6827087,219.3000031
1702119795,564500,415.8526917,219.3000031
1702119798,565500,426.9160767,220.3500061
1702119799,566000,442.1316833,221.4700012
1702119802,567000,433.2133789,221.4700012
