Wall time,Step,Value,Value
1702162633,663000,-488.7006836,136.7100067
1702162634,663500,-476.04599,139.6799927
1702162635,664000,-447.3777466,143.7899933
1702162637,664500,-434.0831604,145.8600006
1702162639,665500,-394.5465698,153.3600006
1702162642,666500,-363.9699707,157.9799957
1702162643,667000,-357.7172546,160.1399994
1702162644,667500,-354.0521851,161.7100067
1702162646,668000,-357.3417969,162.5200043
1702162647,668500,-348.6378784,166.4299927
1702162648,669000,-343.3199158,169.25
1702162652,670500,-311.6703796,176.3000031
1702162656,672000,-243.0964203,183.1699982
1702162659,673000,-211.4921112,187.7700043
1702162662,674000,-210.5427094,188.8099976
1702162663,674500,-203.3694,189.3899994
1702162664,675000,-193.0939636,189.5399933
1702162666,675500,-184.1056366,189.5700073
1702162667,676000,-160.5810089,192.2799988
1702162672,678000,-202.7840576,185.0299988
1702162677,680000,-301.2471924,173.8600006
1702162680,681000,-326.4873047,170.5200043
1702162681,681500,-339.7216797,167.1900024
1702162685,683000,-361.2807922,165.8800049
1702162687,683500,-364.8247375,165.3500061
1702162688,684000,-367.3669434,164.2100067
1702162692,685500,-380.3414612,155.2299957
1702162696,687000,-414.3233032,151.3899994
1702162697,687500,-411.2778015,151.3899994
1702162698,688000,-453.5288696,146
1702162701,689000,-612.8850708,120.25
1702162702,689500,-637.2954712,114.3899994
1702162703,690000,-640.7702637,118.0800018
1702162707,691500,-650.0093994,120.2200012
1702162710,692500,-632.4389038,120.4199982
1702162711,693000,-640.5565186,120.5899963
1702162712,693500,-654.8497314,119.6800003
1702162714,694000,-664.4755249,119.1699982
1702162715,694500,-663.6725464,118.7399979
1702162716,695000,-641.8383789,120.5299988
1702162719,696000,-604.5914307,124.6600037
1702162720,696500,-594.0777588,125.3300018
1702162724,698000,-548.5578003,134.8800049
1702162730,700500,-505.065918,141.8899994
1702162746,706500,-399.7947388,170.3099976
1702162747,707000,-380.8292542,171.8800049
1702162749,707500,-362.3383789,172.4299927
1702162750,708000,-343.0926819,173.4900055
1702162755,710000,-265.2426758,179.3500061
1702162759,711500,-200.8204193,186.0099945
1702162760,712000,-168.7885742,189.0299988
1702162763,713000,-133.8412476,192.7899933
1702162764,713500,-108.8675156,194.5899963
1702162765,714000,-99.7447052,194.6600037
1702162767,714500,-137.108963,189.6900024
1702162769,715500,-130.1544342,188.8699951
1702162772,716500,-130.8161469,186.7299957
1702162773,717000,-97.8429184,188.6699982
1702162774,717500,-73.74953461,189.8800049
1702162777,718500,-84.59178162,189.5200043
1702162778,719000,-56.4805069,191.9900055
1702162779,719500,-66.75302124,190.8500061
1702162782,720500,-10.91802979,195.2200012
1702162785,721500,26.93867493,197.0200043
1702162793,724500,20.69631004,197.0399933
1702162795,725500,-5.054056644,194.8999939
1702162803,728000,-130.69664,183.2299957
1702162804,728500,-186.3044434,176.1600037
1702162810,730500,-342.1228943,160.1600037
1702162817,733000,-551.7495728,138.1900024
1702162818,733500,-643.0028687,128.9299927
1702162823,735500,-769.237915,116.8600006
1702162828,737500,-779.1524048,116.0899963
1702162832,739000,-835.2146606,107.4599991
1702162836,740500,-864.0557251,104.75
1702162837,741000,-869.9622803,103.5899963
1702162839,741500,-878.713562,102.6800003
1702162843,743000,-879.7224121,106.3399963
1702162844,743500,-885.0325317,106.1600037
1702162848,745000,-889.4953613,109.6500015
1702162851,746000,-867.8914185,110.9800034
1702162852,746500,-845.3414307,113.6900024
1702162853,747000,-845.4307861,111.8499985
1702162862,750500,-791.3813477,114.25
1702162863,751000,-778.7232666,116.7799988
1702162865,751500,-773.8994141,116.25
1702162866,752000,-759.9645386,116.9100037
1702162869,753000,-710.9028931,122.8000031
1702162870,753500,-712.1491089,121.6699982
1702162871,754000,-694.8757935,120.7300034
1702162873,754500,-681.7268677,119.9599991
1702162874,755000,-687.1512451,117.7200012
1702162875,755500,-683.1514893,119.0800018
1702162877,756000,-669.012146,119.5599976
1702162878,756500,-658.2503662,118.6900024
1702162879,757000,-675.265686,114.0100021
1702162883,758500,-664.0180054,113.4400024
1702162886,759500,-607.4002075,118.8300018
1702162893,762000,-521.7443848,134.2400055
1702162894,762500,-497.0080566,135.0899963
1702162896,763000,-519.1005859,133.3399963
1702162899,764000,-510.569458,135.4199982
1702162908,767500,-453.2889404,142.9199982
1702162911,768500,-419.8148804,147.4400024
1702162917,771000,-337.2548828,159.3999939
1702162918,771500,-334.8087158,161.2400055
1702162924,773500,-276.9397888,168.3399963
1702162926,774500,-250.7941895,172.1300049
1702162928,775000,-268.6295776,170.8800049
1702162930,776000,-254.104126,172.9499969
1702162931,776500,-262.1777344,173.4199982
1702162934,777500,-253.4490814,174.8899994
1702162935,778000,-229.7037811,176.4100037
1702162943,781000,-148.2772217,181.4499969
